Date,^HSI
2023-09-22 10:30:00+08:00,17843.109375
2023-09-22 11:30:00+08:00,17868.6796875
2023-09-22 12:30:00+08:00,17822.380859375
2023-09-22 13:30:00+08:00,17938.5703125
2023-09-22 14:30:00+08:00,17945.3203125
2023-09-22 15:30:00+08:00,18057.44921875
2023-09-25 09:30:00+08:00,17828.880859375
2023-09-25 10:30:00+08:00,17823.150390625
2023-09-25 11:30:00+08:00,17833.189453125
2023-09-25 12:30:00+08:00,17842.560546875
2023-09-25 13:30:00+08:00,17735.220703125
2023-09-25 14:30:00+08:00,17780.73046875
2023-09-25 15:30:00+08:00,17729.2890625
2023-09-26 09:30:00+08:00,17638.98046875
2023-09-26 10:30:00+08:00,17569.619140625
2023-09-26 11:30:00+08:00,17580.029296875
2023-09-26 12:30:00+08:00,17564.05078125
2023-09-26 13:30:00+08:00,17551.060546875
2023-09-26 14:30:00+08:00,17450.400390625
2023-09-26 15:30:00+08:00,17466.900390625
2023-09-27 09:30:00+08:00,17599.5703125
2023-09-27 10:30:00+08:00,17629.009765625
2023-09-27 11:30:00+08:00,17577.9296875
2023-09-27 12:30:00+08:00,17560.08984375
2023-09-27 13:30:00+08:00,17603.0390625
2023-09-27 14:30:00+08:00,17599.91015625
2023-09-27 15:30:00+08:00,17611.869140625
2023-09-28 09:30:00+08:00,17424.640625
2023-09-28 10:30:00+08:00,17398.380859375
2023-09-28 11:30:00+08:00,17429.4609375
2023-09-28 12:30:00+08:00,17454.30078125
2023-09-28 13:30:00+08:00,17368.900390625
2023-09-28 14:30:00+08:00,17368.400390625
2023-09-28 15:30:00+08:00,17373.029296875
2023-09-29 09:30:00+08:00,17726.990234375
2023-09-29 10:30:00+08:00,17769.619140625
2023-09-29 11:30:00+08:00,17843.130859375
2023-09-29 12:30:00+08:00,17846.109375
2023-09-29 13:30:00+08:00,17858.240234375
2023-09-29 14:30:00+08:00,17857.060546875
2023-09-29 15:30:00+08:00,17809.66015625
2023-10-03 09:30:00+08:00,17293.69921875
2023-10-03 10:30:00+08:00,17234.66015625
2023-10-03 11:30:00+08:00,17278.369140625
2023-10-03 12:30:00+08:00,17259.310546875
2023-10-03 13:30:00+08:00,17294.189453125
2023-10-03 14:30:00+08:00,17303.0
2023-10-03 15:30:00+08:00,17331.220703125
2023-10-04 09:30:00+08:00,17206.5703125
2023-10-04 10:30:00+08:00,17212.55078125
2023-10-04 11:30:00+08:00,17151.609375
2023-10-04 12:30:00+08:00,17158.75
2023-10-04 13:30:00+08:00,17103.01953125
2023-10-04 14:30:00+08:00,17174.419921875
2023-10-04 15:30:00+08:00,17195.83984375
2023-10-05 09:30:00+08:00,17312.759765625
2023-10-05 10:30:00+08:00,17306.009765625
2023-10-05 11:30:00+08:00,17326.189453125
2023-10-05 12:30:00+08:00,17300.650390625
2023-10-05 13:30:00+08:00,17269.080078125
2023-10-05 14:30:00+08:00,17214.859375
2023-10-05 15:30:00+08:00,17213.869140625
2023-10-06 09:30:00+08:00,17521.01953125
2023-10-06 10:30:00+08:00,17567.5
2023-10-06 11:30:00+08:00,17526.080078125
2023-10-06 12:30:00+08:00,17487.19921875
2023-10-06 13:30:00+08:00,17470.369140625
2023-10-06 14:30:00+08:00,17447.060546875
2023-10-06 15:30:00+08:00,17485.98046875
2023-10-09 09:30:00+08:00,
2023-10-09 10:30:00+08:00,
2023-10-09 11:30:00+08:00,
2023-10-09 12:30:00+08:00,
2023-10-09 13:30:00+08:00,17600.0390625
2023-10-09 14:30:00+08:00,17481.73046875
2023-10-09 15:30:00+08:00,17517.400390625
